customer_id,first_name,last_name,gender,birth_year,loyalty_tier,home_suburb,signup_date
C01109,Nokwanda,Nyathi,M,1998,Bronze,Rosebank,2024-10-18
C01110,Lungile,Khumalo,M,1975,Gold,Brooklyn,2024-06-14
C01111,Michael,Coetzee,F,,Silver,Khayelitsha,2023-10-12
C01112,Emma,Nyathi,F,1955,Bronze,Richards Bay Central,2025-04-07
C01113,Lerato,Govender,,1982,Silver,Midrand,2023-06-18
C01114,Pieter,Mthembu,F,1995,Bronze,Claremont,2024-08-29
C01115,Bontle,Mabena,M,1970,Bronze,Menlyn,2025-05-02
C01116,Nomvula,Mabena,M,1970,Silver,Pinetown,2024-03-25
C01117,Lehlogonolo,Sithole,M,1992,Gold,CBD,2023-03-08
C01118,Karabo,Mahlangu,F,1983,Bronze,Rosebank,2023-03-09
C01119,Lindiwe,Khumalo,M,1973,Bronze,Pinetown,2025-02-09
C01120,Emma,Govender,M,2005,Bronze,Soweto,2024-04-20
C01121,Karabo,Smith,M,1994,Bronze,Greenacres,2025-03-12
C01122,Lerato,van Wyk,M,1992,Bronze,Berea,2024-12-31
C01123,Zanele,Zwane,M,1967,Bronze,Phoenix,2023-09-20
C01124,Anika,Moyo,F,1994,Bronze,CBD,2023-03-03
C01125,Naledi,Mthembu,M,1987,Silver,Krugersdorp,2024-08-20
C01126,Ibrahim,Mokwena,F,1974,Bronze,Sea Point,2024-06-14
C01127,Lesedi,Mokwena,F,1987,Bronze,Khayelitsha,2024-03-08
C01128,Anika,Pretorius,,1995,Silver,Menlyn,2023-07-13
C01129,Tumelo,du Plessis,M,1984,Bronze,Westville,2024-08-02
C01130,Pieter,Ngcobo,F,1976,Bronze,CBD,2024-05-22
C01131,Nokuthula,Nkosi,M,1999,Bronze,Roodepoort,2024-05-07
C01132,Olwethu,Mabena,M,1979,Bronze,Sea Point,2024-01-07
C01133,Thabo,Ndlovu,F,1990,Bronze,Midrand,2024-10-08
C01134,Lesedi,Mhlongo,F,1956,Bronze,Edenvale,2025-06-25
C01135,Kagiso,van der Merwe,F,1990,Bronze,George Central,2025-05-13
C01136,Kagiso,Sithole,F,1998,Bronze,Mitchell's Plain,2023-12-13
C01137,Sizwe,Mthembu,F,1978,Bronze,Chatsworth,2025-03-29
C01138,Kabelo,Smith,M,1959,Silver,Parow,2025-03-24
C01139,Palesa,Pretorius,M,1999,Bronze,Mthatha Central,2023-09-08
C01140,Sipho,Ngcobo,M,1989,Bronze,Roodepoort,2023-02-24
C01141,Thandiwe,Khan,M,1987,Silver,Sandton,2025-01-14
C01142,Tshepo,du Plessis,M,1994,Bronze,Vincent,2025-02-08
C01143,Aisha,Mhlongo,F,1984,Silver,Chatsworth,2024-12-12
C01144,Priya,Coetzee,F,1992,Gold,Westville,2023-08-01
C01145,Nokuthula,Pretorius,F,1970,Bronze,Soweto,2024-08-08
C01146,Refilwe,Mhlongo,F,1960,Bronze,Berea,2024-06-15
C01147,Anika,Govender,M,1984,Bronze,Berea,2024-04-23
C01148,David,Moyo,F,1986,Bronze,George Central,2024-03-28
C01149,Nokuthula,Patel,M,1977,Bronze,Phoenix,2024-06-09
C01150,Ibrahim,Mabaso,M,1969,Bronze,CBD,2024-07-13
C01151,Palesa,Mabena,F,1976,Silver,Greenacres,2025-05-15
C01152,Busisiwe,Pretorius,M,1963,Silver,PMB Central,2023-09-25
C01153,Thabo,Mthembu,F,1977,Bronze,Fourways,2025-04-21
C01154,Lesedi,Nkosi,F,1987,Gold,Fourways,2023-08-03
C01155,Priya,Govender,M,2005,Bronze,Pinetown,2023-12-15
C01156,Karabo,Mabaso,F,1967,Gold,Wonderpark,2024-04-05
C01157,Mandisa,Buthelezi,F,1963,Bronze,Sea Point,2024-05-26
C01158,Bontle,Cele,F,1981,Silver,Walmer,2024-07-04
C01159,Ayanda,Tshabalala,M,1991,Gold,Bellville,2025-03-19
C01160,Kgomotso,Sibiya,M,1991,Gold,Sandton,2024-11-02
C01161,Ibrahim,Radebe,F,1961,Gold,Mthatha Central,2023-04-06
C01162,Refilwe,Sithole,M,,Bronze,Hayfields,2023-01-28
C01163,Mandla,Pretorius,F,1979,Bronze,Beacon Bay,2024-06-20
C01164,Zanele,van Wyk,F,,Bronze,Wonderpark,2024-02-05
C01165,Refilwe,Zulu,F,1981,Bronze,Sandton,2023-05-14
C01166,Nokulunga,Naidoo,F,2000,Bronze,Richards Bay Central,2023-11-14
C01167,Lesedi,Pretorius,M,1998,Bronze,Bellville,2024-04-01
C01168,Zanele,Sibanda,M,1970,Silver,Hayfields,2024-04-16
C01169,Michael,Mkhize,F,1960,Silver,Pinetown,2023-12-22
C01170,Nokwanda,Mthembu,F,1966,Bronze,Pinetown,2025-01-20
C01171,David,van Wyk,F,1997,Bronze,Fourways,2024-12-16
C01172,Sipho,Pillay,M,1965,Bronze,Alberton,2024-11-13
C01173,Zanele,Naidoo,M,1981,Bronze,Hatfield,2023-03-20
C01174,Lehlogonolo,Sithole,M,2004,Bronze,Boksburg,2023-08-01
C01175,Aisha,Mokoena,F,1959,Bronze,Pinetown,2024-01-26
C01176,Pieter,Sibanda,M,,Bronze,Parow,2023-12-01
C01177,Tumelo,van Wyk,F,1959,Bronze,Berea,2023-05-24
C01178,Priya,Khan,M,1965,Bronze,George Central,2023-10-29
C01179,Bongani,Nyathi,M,1965,Silver,Greenacres,2023-10-07
C01180,Themba,Jones,F,1968,Silver,PMB Central,2023-08-10
C01181,Rachel,Khumalo,M,1988,Silver,Paarl Central,2024-02-04
C01182,Nokwanda,Mthembu,F,,Silver,Midrand,2023-09-13
C01183,Marius,Pillay,F,1956,Gold,Menlyn,2023-03-06
C01184,Nokuthula,Sithole,M,1997,Bronze,Wonderpark,2024-06-08
C01185,Lindiwe,Tshabalala,F,1995,Bronze,PMB Central,2024-02-09
C01186,David,Zulu,F,1961,Bronze,Fourways,2024-10-31
C01187,Johan,Nkosi,F,1984,Bronze,Brooklyn,2024-10-27
C01188,Kabelo,Mhlongo,F,1968,Silver,Hayfields,2023-04-15
C01189,Sibusiso,Nyathi,M,1991,Gold,Berea,2024-02-02
C01190,Lungile,Mahlangu,F,1995,Bronze,Beacon Bay,2024-05-08
C01191,Zanele,Mabena,F,1992,Bronze,Edenvale,2024-05-30
C01192,Lesedi,Nkosi,F,1994,Bronze,Roodepoort,2025-01-25
C01193,David,Pillay,M,1958,Bronze,Midrand,2023-06-05
C01194,Sarah,Naidoo,M,1970,Bronze,Berea,2025-01-26
C01195,Pieter,Mahlangu,F,1996,Bronze,Wonderpark,2024-10-25
C01196,Dineo,Maseko,M,1969,Bronze,Roodepoort,2023-07-30
C01197,Ibrahim,Khumalo,M,1997,Silver,Walmer,2025-01-06
C01198,Nokuthula,Sibiya,M,1988,Bronze,Sea Point,2023-03-08
C01199,Nokulunga,Coetzee,F,1967,Gold,Sandton,2023-06-27
C01200,Lesedi,Buthelezi,M,1968,Bronze,Pinetown,2023-11-15
C01201,Refilwe,Pretorius,F,1966,Bronze,Richards Bay Central,2024-04-04
C01202,Thandiwe,Pretorius,F,2005,Gold,Hatfield,2023-06-21
C01203,Priya,Jones,F,1994,Silver,Umhlanga,2023-01-21
C01204,Lehlogonolo,Radebe,F,1960,Gold,Berea,2024-07-20
C01205,Vuyo,van der Merwe,F,1984,Bronze,Ballito,2024-09-12
C01206,Priya,Ndlovu,F,2000,Bronze,Midrand,2023-01-05
C01207,Thabo,Joseph,M,1978,Gold,Fourways,2025-04-10
C01208,Sarah,Coetzee,F,1992,Silver,Mitchell's Plain,2024-01-30
C01209,Kgomotso,Botha,F,1982,Silver,Randburg,2024-06-05
C01210,Sibusiso,Coetzee,M,1978,Bronze,Rosebank,2025-01-23
C01211,Andile,Pillay,F,1978,Bronze,Walmer,2024-11-12
C01212,Mosa,Mokwena,F,1984,Bronze,Roodepoort,2024-09-08
C01213,Lesedi,Botha,F,2004,Silver,Soweto,2024-02-12
C01214,Sibusiso,Zwane,,1960,Bronze,Rosebank,2023-06-19
C01215,Khanyisile,Smith,F,1974,Bronze,Soweto,2024-08-23
C01216,Ayanda,Moyo,M,2001,Bronze,Richards Bay Central,2025-03-06
C01217,Bontle,Cele,M,1972,Gold,Fourways,2023-01-07
C01218,Refilwe,Coetzee,F,1959,Bronze,Wonderpark,2024-11-01
C01219,Mpho,Smith,F,1978,Bronze,Hayfields,2023-07-06
C01220,Aisha,Zulu,F,1968,Bronze,George Central,2025-04-08
C01221,Lehlogonolo,Pretorius,F,1981,Silver,Paarl Central,2025-06-08
C01222,Thandiwe,Botha,F,1960,Bronze,Menlyn,2023-01-31
C01223,Lesedi,Pillay,F,1998,Bronze,Brooklyn,2025-02-08
C01224,Thabo,Zwane,M,1957,Bronze,Sea Point,2024-01-20
C01225,Nthabiseng,Adams,,2003,Bronze,Menlyn,2024-09-10
C01226,David,Mabena,F,1976,Silver,Hatfield,2024-11-12
C01227,James,Radebe,M,1977,Silver,Sea Point,2024-04-12
C01228,Nokulunga,Sibanda,M,,Bronze,Chatsworth,2023-10-14
C01229,Nokwanda,Pillay,F,1994,Silver,Phoenix,2024-02-28
C01230,Tumelo,Pretorius,F,1995,Silver,Claremont,2024-10-10
C01231,Marius,Mokoena,,2002,Bronze,Berea,2024-05-11
C01232,James,Ngcobo,M,1977,Gold,Umhlanga,2024-11-21
C01233,Vuyo,Radebe,F,1967,Silver,Richards Bay Central,2025-03-14
C01234,Mandisa,Joseph,F,1986,Bronze,Greenacres,2024-07-15
C01235,Nokulunga,van Wyk,F,1983,Bronze,PMB Central,2023-09-04
C01236,Andile,Naidoo,F,1997,Bronze,Claremont,2023-06-14
C01237,Johan,Radebe,M,1969,Bronze,Beacon Bay,2023-05-07
C01238,Tumelo,Mahlangu,M,1995,Bronze,Walmer,2023-12-07
C01239,Nokulunga,Govender,M,2004,Bronze,Menlyn,2024-01-22
C01240,Sibusiso,Radebe,M,2005,Silver,Edenvale,2023-08-17
C01241,Kagiso,Zulu,F,1962,Silver,Midrand,2025-02-01
C01242,Bongani,Mkhize,F,1975,Bronze,Sea Point,2023-11-15
C01243,Nomvula,Zwane,M,1979,Bronze,Hatfield,2025-03-27
C01244,Lungile,Mahlangu,M,1993,Bronze,Sea Point,2024-07-05
C01245,Mandisa,van Wyk,F,1973,Bronze,Pinetown,2023-05-31
C01246,Nthabiseng,Maseko,F,1997,Silver,CBD,2024-09-05
C01247,Johan,Mthembu,M,1999,Gold,Richards Bay Central,2023-08-09
C01248,Rajesh,Maseko,M,1979,Silver,Bellville,2025-04-27
C01249,Sibusiso,Naidoo,M,1969,Bronze,George Central,2025-05-27
C01250,Rajesh,Sibanda,F,1997,Bronze,Claremont,2024-07-15
C01251,James,Mabena,F,1985,Silver,Fourways,2023-03-15
C01252,Fatima,Maseko,F,1967,Bronze,Paarl Central,2023-05-15
C01253,Johan,Zwane,M,1958,Silver,Pinetown,2024-11-01
C01254,Refilwe,Mkhize,F,1999,Silver,Sandton,2023-08-12
C01255,Bontle,Pretorius,M,1955,Silver,Paarl Central,2024-11-25
C01256,Karabo,Mokwena,F,1982,Bronze,Khayelitsha,2023-04-09
C01257,Anika,du Plessis,F,1958,Bronze,Menlyn,2024-08-30
C01258,David,Mokwena,M,1980,Bronze,Fourways,2024-05-15
C01259,Ayanda,Sibiya,,1996,Silver,Beacon Bay,2024-11-05
C01260,Tshepo,van Wyk,M,1996,Bronze,Berea,2024-01-12
C01261,Thabo,Zulu,F,1962,Bronze,Phoenix,2023-08-19
C01262,Lerato,Zwane,M,1991,Bronze,Paarl Central,2025-03-24
C01263,Lesedi,van der Merwe,F,1996,Bronze,Parow,2023-04-12
C01264,Johan,Ndlovu,M,2005,Bronze,Walmer,2023-01-21
C01265,James,Buthelezi,M,2005,Bronze,Chatsworth,2025-05-07
C01266,Lesedi,Nyathi,M,2005,Silver,Sandton,2024-11-05
C01267,Bongani,van der Merwe,M,1999,Bronze,Centurion,2023-05-06
C01268,Sipho,Mahlangu,M,1996,Bronze,CBD,2023-03-28
C01269,Bongani,Joseph,F,1989,Gold,Beacon Bay,2023-11-04
C01270,Sipho,Adams,M,1973,Bronze,Richards Bay Central,2024-05-17
C01271,Nokwanda,Tshabalala,M,1977,Bronze,Walmer,2023-04-12
C01272,Tumelo,Mokoena,F,1967,Silver,Sandton,2023-05-18
C01273,Nthabiseng,Buthelezi,F,1977,Silver,Rosebank,2023-03-18
C01274,Yusuf,Patel,F,1996,Bronze,Stellenbosch Central,2023-09-18
C01275,Lungile,Smith,M,1964,Bronze,Brooklyn,2024-10-10
C01276,Nokwanda,Pretorius,M,1991,Silver,Berea,2023-06-17
C01277,Emma,Mokwena,F,2005,Bronze,Berea,2023-09-11
C01278,Zanele,Khan,F,1962,Bronze,Menlyn,2024-10-17
C01279,Tshepo,Mhlongo,M,2004,Silver,Edenvale,2023-10-08
C01280,Thabo,Sithole,F,1969,Bronze,Mitchell's Plain,2023-06-29
C01281,Fatima,Mthembu,M,1986,Bronze,Richards Bay Central,2025-06-05
C01282,Mpho,Buthelezi,F,1961,Bronze,Soweto,2023-07-05
C01283,Anika,Nyathi,M,1980,Bronze,Sea Point,2024-12-04
C01284,Aisha,Mokwena,M,1964,Silver,Khayelitsha,2025-01-12
C01285,Thandiwe,Mhlongo,M,1970,Bronze,Pinetown,2023-07-07
C01286,Rachel,Cele,M,1987,Gold,Chatsworth,2025-01-26
C01287,Ayanda,Mabaso,M,1981,Silver,Mthatha Central,2023-03-23
C01288,Zanele,Pillay,M,1965,Bronze,Alberton,2024-07-21
C01289,Rajesh,Nkosi,,1982,Gold,Parow,2024-06-11
C01290,Lungile,Nyathi,M,,Bronze,Sea Point,2025-01-01
C01291,David,Nyathi,M,1970,Bronze,Chatsworth,2024-12-01
C01292,Nthabiseng,Mokoena,M,1965,Silver,Chatsworth,2023-08-19
C01293,Mandla,Ndlovu,F,1963,Gold,Rosebank,2023-06-24
C01294,Marius,Zulu,F,1998,Bronze,Mitchell's Plain,2023-10-25
C01295,Ayanda,du Plessis,F,,Bronze,Fourways,2023-08-11
C01296,Ayanda,Joseph,M,1957,Silver,Hayfields,2023-02-28
C01297,Anika,Nkosi,M,1976,Bronze,Randburg,2025-06-30
C01298,Vuyo,van der Merwe,F,1955,Bronze,Stellenbosch Central,2024-06-25
C01299,Aisha,Mokwena,F,,Silver,Boksburg,2023-08-20
C01300,Priya,Sibanda,F,1978,Bronze,Brooklyn,2023-04-22
C01301,Rachel,Jones,F,1977,Bronze,Midrand,2023-04-24
C01302,Palesa,Maseko,F,1980,Bronze,CBD,2023-06-14
C01303,Tumelo,Pretorius,M,1997,Bronze,Hayfields,2024-07-17
C01304,Rajesh,Mahlangu,F,2003,Bronze,Soweto,2023-05-15
C01305,Bongani,Sithole,M,1963,Bronze,Greenacres,2023-08-31
C01306,Nomvula,Mabena,F,1993,Bronze,Alberton,2023-10-16
C01307,Rajesh,Mabaso,M,1970,Silver,George Central,2023-09-13
C01308,Busisiwe,Zulu,M,1999,Silver,Midrand,2024-04-30
C01309,Sibusiso,Sithole,M,1987,Bronze,Westville,2024-10-06
C01310,Thandiwe,Mokwena,F,1963,Bronze,Midrand,2023-05-30
C01311,David,Dlamini,M,1960,Bronze,Chatsworth,2023-11-10
C01312,Nokwanda,Govender,F,1982,Bronze,Vincent,2023-02-22
C01313,Ayanda,Zulu,F,1972,Silver,Roodepoort,2023-11-24
C01314,Nomvula,van der Merwe,F,1958,Bronze,Alberton,2024-04-28
C01315,Busisiwe,Sibiya,F,1966,Bronze,Menlyn,2023-11-08
C01316,Bongani,Sithole,M,1998,Silver,Menlyn,2024-01-05
C01317,Olwethu,Mhlongo,M,1992,Bronze,Vincent,2023-10-10
C01318,Sizwe,Zwane,F,1961,Silver,Mitchell's Plain,2023-02-12
C01319,Lesedi,Pretorius,F,1983,Bronze,PMB Central,2024-09-25
C01320,Pieter,Mthembu,M,2003,Silver,CBD,2023-05-11
C01321,Palesa,Moyo,M,1971,Silver,Ballito,2023-12-22
C01322,Marius,Jones,M,1962,Bronze,Wonderpark,2024-06-20
C01323,Aisha,Dlamini,F,1972,Bronze,CBD,2024-08-02
C01324,Nomvula,Pretorius,M,1980,Bronze,Phoenix,2023-03-18
C01325,Refilwe,Jones,M,1979,Bronze,Berea,2023-10-06
C01326,Sizwe,van der Merwe,F,1991,Bronze,Phoenix,2024-04-11
C01327,Aisha,Adams,F,1969,Bronze,Mitchell's Plain,2023-06-25
C01328,Nokuthula,Mokoena,M,,Bronze,Brooklyn,2023-05-17
C01329,Busisiwe,Khumalo,M,1970,Bronze,Mitchell's Plain,2023-01-02
C01330,Mosa,Cele,M,1978,Gold,Ballito,2023-05-17
C01331,Emma,Ngcobo,F,1958,Bronze,Randburg,2023-08-13
C01332,Vuyo,Khan,F,1956,Gold,Westville,2024-01-27
C01333,Mosa,Patel,M,1995,Bronze,Berea,2023-08-14
C01334,Johan,Khan,F,1995,Silver,Bellville,2024-04-01
C01335,Nokuthula,Smith,F,1985,Bronze,George Central,2025-04-15
C01336,Nokulunga,van der Merwe,F,1986,Bronze,Alberton,2023-01-22
C01337,Ayanda,Botha,M,1980,Bronze,Bellville,2023-03-15
C01338,David,Pillay,F,1996,Bronze,Chatsworth,2023-05-21
C01339,Vuyo,Nkosi,M,1979,Bronze,Sea Point,2025-02-20
C01340,Khanyisile,Mokoena,F,2004,Bronze,Mthatha Central,2024-09-06
C01341,Thabo,Nkosi,,1961,Silver,Stellenbosch Central,2023-07-27
C01342,Naledi,du Plessis,M,1983,Bronze,Umhlanga,2023-06-08
C01343,Andile,Khumalo,M,1972,Bronze,CBD,2023-04-16
C01344,Ibrahim,Maseko,F,1981,Silver,Claremont,2023-08-21
C01345,David,Radebe,F,1996,Gold,Greenacres,2023-04-26
C01346,Rajesh,Botha,,1969,Gold,Randburg,2023-12-08
C01347,Bongani,Mhlongo,M,1960,Bronze,George Central,2024-03-14
C01348,Fatima,Mabena,M,1998,Silver,Greenacres,2023-11-05
C01349,Kabelo,Maseko,F,1961,Bronze,Hatfield,2023-09-29
C01350,Bontle,Ndlovu,M,1964,Bronze,Bellville,2024-02-04
C01351,Rachel,du Plessis,M,1962,Gold,Brooklyn,2023-11-27
C01352,Naledi,van der Merwe,M,1977,Bronze,Walmer,2024-02-28
C01353,Nthabiseng,Mabena,F,1996,Bronze,Ballito,2024-05-24
C01354,Ibrahim,Nyathi,F,1989,Bronze,Westville,2025-01-02
C01355,Emma,Adams,M,1999,Bronze,Stellenbosch Central,2023-08-29
C01356,Marius,Nkosi,F,1956,Bronze,Parow,2023-04-23
C01357,Nomvula,Cele,F,2004,Bronze,Bellville,2025-05-05
C01358,Mandisa,Buthelezi,,1981,Silver,Khayelitsha,2025-02-03
C01359,Naledi,Zulu,,2000,Silver,Walmer,2024-03-10
C01360,Marius,Khumalo,M,1997,Bronze,Berea,2025-06-10
C01361,Refilwe,Dlamini,F,1964,Bronze,Richards Bay Central,2025-05-01
C01362,Dineo,Moyo,F,1966,Bronze,Chatsworth,2024-12-16
C01363,Ayanda,du Plessis,F,1976,Bronze,Sea Point,2023-10-21
C01364,Bongani,Mokwena,F,,Silver,Phoenix,2023-06-14
C01365,Thabo,Sibanda,M,1998,Bronze,Boksburg,2024-08-08
C01366,Aisha,Mthembu,M,1982,Bronze,Stellenbosch Central,2024-06-18
C01367,Sarah,Mahlangu,M,1980,Bronze,George Central,2025-04-22
C01368,Olwethu,Buthelezi,M,1959,Bronze,Centurion,2024-10-30
C01369,Mosa,Sibanda,M,1965,Bronze,Rosebank,2023-07-19
C01370,Busisiwe,Sithole,F,1978,Silver,Claremont,2023-09-03
C01371,Mpho,Botha,M,1959,Bronze,Krugersdorp,2023-07-12
C01372,Yusuf,Pretorius,M,1957,Bronze,Richards Bay Central,2024-08-01
C01373,Sipho,Mkhize,,,Bronze,Krugersdorp,2023-01-09
C01374,Anika,Maseko,,1987,Silver,Randburg,2023-05-13
C01375,Nokwanda,Sithole,F,2002,Bronze,Bellville,2023-01-25
C01376,Lesedi,Radebe,F,1957,Bronze,Pinetown,2023-03-22
C01377,Thandiwe,Mabaso,,1969,Silver,Vincent,2023-05-25
C01378,Refiloe,Botha,,1987,Silver,Vincent,2024-06-19
C01379,Refiloe,Mabena,F,1963,Bronze,Rosebank,2023-02-10
C01380,Sibusiso,Radebe,F,1994,Gold,Richards Bay Central,2024-05-24
C01381,Lindiwe,Nkosi,F,1974,Gold,Stellenbosch Central,2024-04-10
C01382,Johan,Botha,M,1965,Bronze,Randburg,2023-04-02
C01383,Zanele,van der Merwe,M,1984,Bronze,Boksburg,2025-02-20
C01384,Rachel,Mahlangu,M,1991,Bronze,Alberton,2024-02-15
C01385,Emma,Ngcobo,M,1963,Bronze,Pinetown,2023-11-18
C01386,Marius,Mabaso,M,1987,Silver,Greenacres,2023-02-13
C01387,Kabelo,Khumalo,M,1970,Bronze,Bellville,2025-05-23
C01388,Lindiwe,Maseko,F,1991,Bronze,Soweto,2025-06-14
C01389,Michael,Mabaso,F,1984,Silver,Pinetown,2023-04-22
C01390,Tshepo,van der Merwe,M,1980,Bronze,Menlyn,2023-03-08
C01391,Johan,Mabena,,1986,Silver,Mitchell's Plain,2023-10-13
C01392,Michael,Mokoena,M,1985,Bronze,Richards Bay Central,2023-02-02
C01393,Nthabiseng,Radebe,F,1978,Gold,Sandton,2023-01-24
C01394,Lehlogonolo,Smith,F,1995,Bronze,Brooklyn,2024-02-19
C01395,Tshepo,Mthembu,M,1983,Bronze,Beacon Bay,2023-09-23
C01396,Mandla,Khumalo,F,1982,Silver,Tygervalley,2023-07-23
C01397,Anika,Moyo,F,1989,Bronze,Walmer,2024-03-23
C01398,Anika,Mkhize,F,1955,Silver,Midrand,2023-03-21
C01399,Vuyo,Zwane,M,1975,Silver,Centurion,2023-01-15
C01400,Themba,van Wyk,M,1986,Bronze,Greenacres,2024-02-21
C01401,Kagiso,Adams,M,1983,Silver,Mthatha Central,2024-04-05
C01402,Thandiwe,Zwane,F,1968,Bronze,Walmer,2024-07-13
C01403,Refiloe,Botha,M,1968,Gold,Greenacres,2023-01-15
C01404,Marius,Mhlongo,F,1974,Silver,Walmer,2024-05-26
C01405,Mosa,van Wyk,F,1977,Bronze,Chatsworth,2025-02-22
C01406,Pieter,Zulu,M,1984,Bronze,Berea,2023-06-16
C01407,Ibrahim,Smith,F,1997,Bronze,Alberton,2024-12-19
C01408,Kabelo,Sithole,,1961,Bronze,Wonderpark,2023-04-17
C01409,Rajesh,Ngcobo,M,1961,Bronze,CBD,2024-11-14
C01410,Mpho,Moyo,F,2004,Bronze,Midrand,2025-05-26
C01411,Priya,Zulu,F,2005,Bronze,Vincent,2024-12-21
C01412,Karabo,Sibanda,F,1978,Bronze,Brooklyn,2025-06-19
C01413,Tumelo,Patel,F,2005,Bronze,Sea Point,2024-02-29
C01414,Sipho,Nkosi,F,2005,Silver,Berea,2023-11-22
C01415,Pieter,Botha,,1982,Gold,Midrand,2024-02-07
C01416,Khanyisile,Khumalo,M,1991,Gold,Soweto,2024-12-28
C01417,James,Tshabalala,M,1982,Silver,Parow,2024-05-31
C01418,Bongani,Mkhize,M,2003,Bronze,Ballito,2023-06-12
C01419,Johan,Naidoo,F,1956,Bronze,Westville,2023-06-06
C01420,Lerato,Ngcobo,M,1960,Bronze,Parow,2024-04-09
C01421,Thandiwe,Cele,F,1996,Bronze,PMB Central,2025-05-10
C01422,Andile,Radebe,M,1997,Bronze,Bellville,2024-10-04
C01423,Lerato,Zwane,M,1962,Bronze,Paarl Central,2023-05-26
C01424,Mpho,Patel,M,1960,Silver,Sandton,2024-02-05
C01425,Lindiwe,Coetzee,M,1981,Gold,Constantia,2024-03-05
C01426,Sarah,Tshabalala,M,1983,Bronze,Sea Point,2023-07-02
C01427,Tumelo,Mkhize,M,1957,Bronze,Randburg,2024-05-10
C01428,Kabelo,Sibiya,M,1965,Bronze,Mitchell's Plain,2023-07-17
C01429,Nthabiseng,Dlamini,M,1988,Bronze,Hatfield,2023-04-28
C01430,Sizwe,Dlamini,F,1969,Bronze,Parow,2023-10-02
C01431,Busisiwe,du Plessis,F,1960,Bronze,Alberton,2024-04-23
C01432,Olwethu,Coetzee,F,1980,Bronze,Midrand,2024-12-04
C01433,Mandisa,Khan,,1961,Silver,Krugersdorp,2023-06-19
C01434,Karabo,Naidoo,,1986,Bronze,Berea,2025-02-04
C01435,Busisiwe,Tshabalala,M,1993,Bronze,Randburg,2024-01-18
C01436,Thandiwe,Ndlovu,F,1957,Bronze,Wonderpark,2023-10-28
C01437,Nthabiseng,Adams,F,1956,Silver,Rosebank,2025-03-20
C01438,Mandla,Cele,F,1968,Bronze,Centurion,2023-05-06
C01439,Thabo,Tshabalala,M,2000,Bronze,Centurion,2023-08-27
C01440,Yusuf,Ndlovu,F,1993,Bronze,Ballito,2023-10-12
C01441,Sibusiso,Sibiya,M,1997,Silver,Wonderpark,2024-11-29
C01442,Lehlogonolo,Smith,F,1975,Bronze,Hayfields,2024-05-25
C01443,Sipho,Khan,F,1962,Bronze,Westville,2024-01-28
C01444,Andile,Mkhize,F,1956,Silver,Sea Point,2024-04-17
C01445,Mpho,Mahlangu,M,,Bronze,Chatsworth,2023-02-10
C01446,Pieter,Dlamini,F,1961,Bronze,Krugersdorp,2023-10-09
C01447,Johan,Cele,F,1990,Bronze,Khayelitsha,2024-02-07
C01448,Ayanda,van Wyk,F,1996,Bronze,Hatfield,2024-09-24
C01449,Lindiwe,Dlamini,F,1955,Gold,Walmer,2023-08-20
C01450,Refilwe,Mabaso,F,1978,Bronze,Sea Point,2024-12-05
C01451,Nokulunga,Khumalo,F,,Bronze,Krugersdorp,2023-03-18
C01452,Kagiso,Mabena,M,2005,Bronze,Tygervalley,2023-05-22
C01453,Lesedi,van Wyk,F,1975,Silver,Wonderpark,2024-10-14
C01454,Rachel,Zulu,M,1970,Bronze,Brooklyn,2023-11-26
C01455,Refiloe,du Plessis,F,1971,Silver,Randburg,2024-07-25
C01456,Khanyisile,Pillay,M,2002,Bronze,Constantia,2024-05-21
C01457,Nomvula,Naidoo,F,1968,Bronze,Hayfields,2023-04-18
C01458,Pieter,Naidoo,M,2003,Silver,Krugersdorp,2024-12-26
C01459,Michael,Mokwena,M,1961,Bronze,Hatfield,2024-01-30
C01460,Rachel,Ngcobo,M,2004,Bronze,Rosebank,2023-06-18
C01461,Lungile,Mthembu,,1991,Bronze,Paarl Central,2025-02-01
C01462,Bongani,Pillay,F,1984,Bronze,Beacon Bay,2024-06-27
C01463,Rachel,Cele,F,1990,Bronze,Bellville,2024-02-11
C01464,Aisha,Smith,M,1958,Bronze,Khayelitsha,2024-10-26
C01465,Sarah,Smith,F,1967,Bronze,Chatsworth,2024-09-14
C01466,Rajesh,Adams,F,,Bronze,Mitchell's Plain,2023-08-13
C01467,Bongani,Khumalo,M,1991,Bronze,Paarl Central,2023-10-10
C01468,Nokuthula,Ngcobo,M,1980,Bronze,Walmer,2023-10-02
C01469,Rajesh,Naidoo,F,1968,Bronze,Berea,2023-10-22
C01470,Vuyo,Nkosi,F,1987,Bronze,Krugersdorp,2025-05-23
C01471,Nokwanda,Pillay,F,1998,Bronze,Pinetown,2023-05-26
C01472,Thabo,du Plessis,F,1956,Bronze,Constantia,2023-06-24
C01473,Lungile,Nkosi,M,1985,Bronze,Roodepoort,2024-04-28
C01474,Bongani,Mokoena,M,1991,Bronze,Edenvale,2024-06-21
C01475,Aisha,Botha,M,2004,Bronze,Menlyn,2024-04-08
C01476,Rajesh,Cele,,1971,Bronze,Pinetown,2023-01-14
C01477,Dineo,Cele,F,1976,Silver,Berea,2024-05-10
C01478,Bongani,Khan,M,2001,Bronze,Wonderpark,2025-05-26
C01479,Nokuthula,Mokwena,F,1956,Silver,Rosebank,2024-01-04
